match_id	home_total_shots	home_shots_off_target	home_shots_saved	home_corners	home_free_kicks	home_offsides	home_fouls	away_total_shots	away_shots_off_target	away_shots_saved	away_corners	away_free_kicks	away_offsides	away_fouls	home_yellow_cards	home_red_cards	away_yellow_cards	away_red_cards
2578219	4.0	3.0	0.0	3.0	18.0	11.0	2.0	2.0	2.0	0.0	7.0	13.0	18.0	0.0	2.0	0.0	5.0	0.0
2578240	4.0	4.0	3.0	17.0	14.0	8.0	1.0	4.0	2.0	2.0	6.0	9.0	12.0	2.0	0.0	0.0	0.0	0.0
2578275	2.0	3.0	1.0	5.0	14.0	11.0	2.0	3.0	5.0	1.0	3.0	13.0	13.0	1.0	4.0	1.0	2.0	0.0
2578225	8.0	6.0	4.0	9.0	9.0	8.0	1.0	4.0	3.0	5.0	3.0	9.0	8.0	1.0	2.0	0.0	0.0	0.0
2578227	3.0	5.0	1.0	6.0	17.0	9.0	2.0	5.0	1.0	0.0	2.0	11.0	12.0	5.0	2.0	0.0	1.0	0.0
2578221	4.0	6.0	3.0	7.0	16.0	11.0	3.0	3.0	0.0	4.0	4.0	14.0	15.0	1.0	3.0	0.0	2.0	0.0
2578230	4.0	6.0	5.0	2.0	9.0	11.0	1.0	5.0	5.0	4.0	13.0	12.0	8.0	1.0	1.0	0.0	3.0	0.0
2578276	4.0	5.0	0.0	4.0	14.0	6.0	2.0	2.0	5.0	0.0	7.0	8.0	12.0	2.0	1.0	0.0	3.0	0.0
2578236	4.0	3.0	3.0	5.0	6.0	16.0	2.0	3.0	5.0	2.0	3.0	18.0	6.0	0.0	4.0	0.0	2.0	0.0
2578277	10.0	4.0	1.0	3.0	12.0	10.0	1.0	3.0	7.0	7.0	9.0	11.0	8.0	4.0	1.0	0.0	1.0	0.0
2578224	4.0	3.0	4.0	6.0	16.0	8.0	1.0	6.0	7.0	4.0	4.0	9.0	16.0	0.0	1.0	0.0	3.0	0.0
2578220	1.0	4.0	3.0	4.0	8.0	10.0	1.0	3.0	3.0	0.0	9.0	11.0	7.0	1.0	1.0	0.0	1.0	0.0
2578228	5.0	5.0	3.0	4.0	17.0	7.0	1.0	4.0	0.0	3.0	6.0	8.0	16.0	1.0	1.0	0.0	1.0	1.0
2578222	2.0	9.0	0.0	7.0	6.0	9.0	0.0	0.0	3.0	2.0	1.0	9.0	4.0	2.0	1.0	0.0	1.0	1.0
2578233	7.0	5.0	3.0	4.0	10.0	12.0	1.0	5.0	3.0	5.0	2.0	13.0	9.0	1.0	2.0	0.0	1.0	0.0
2578239	3.0	6.0	3.0	4.0	11.0	6.0	0.0	5.0	8.0	3.0	5.0	6.0	10.0	1.0	1.0	0.0	0.0	0.0
2578266	3.0	9.0	6.0	7.0	10.0	10.0	2.0	6.0	5.0	2.0	4.0	12.0	9.0	1.0	2.0	0.0	2.0	0.0
2578089	3.0	3.0	1.0	9.0	16.0	15.0	3.0	1.0	6.0	2.0	0.0	18.0	12.0	4.0	2.0	0.0	1.0	0.0
2578229	3.0	4.0	3.0	4.0	12.0	8.0	3.0	6.0	3.0	2.0	4.0	11.0	11.0	1.0	1.0	0.0	2.0	0.0
2578247	5.0	4.0	2.0	3.0	15.0	8.0	2.0	3.0	5.0	2.0	3.0	10.0	14.0	1.0	3.0	0.0	4.0	0.0
2578223	3.0	2.0	2.0	5.0	15.0	12.0	0.0	5.0	2.0	3.0	7.0	12.0	15.0	0.0	3.0	0.0	0.0	0.0
2578093	5.0	3.0	5.0	4.0	9.0	8.0	0.0	8.0	5.0	4.0	7.0	8.0	5.0	4.0	1.0	0.0	1.0	0.0
2578092	6.0	4.0	1.0	5.0	12.0	10.0	3.0	4.0	5.0	3.0	3.0	13.0	11.0	1.0	1.0	0.0	3.0	0.0
2578085	4.0	5.0	0.0	8.0	12.0	8.0	2.0	4.0	1.0	0.0	6.0	10.0	10.0	2.0	0.0	1.0	2.0	0.0
2578094	8.0	11.0	2.0	12.0	10.0	5.0	3.0	2.0	3.0	8.0	5.0	8.0	7.0	3.0	0.0	0.0	1.0	0.0
2578098	4.0	7.0	0.0	8.0	10.0	10.0	2.0	0.0	0.0	2.0	1.0	12.0	9.0	1.0	1.0	0.0	2.0	0.0
2578084	3.0	7.0	3.0	7.0	11.0	13.0	1.0	5.0	3.0	2.0	7.0	14.0	11.0	0.0	3.0	0.0	3.0	0.0
2578099	4.0	6.0	1.0	7.0	9.0	5.0	2.0	2.0	3.0	2.0	3.0	7.0	8.0	1.0	0.0	0.0	1.0	1.0
2578104	9.0	5.0	1.0	9.0	11.0	9.0	4.0	5.0	5.0	5.0	3.0	13.0	6.0	5.0	2.0	0.0	0.0	0.0
2578102	6.0	5.0	1.0	16.0	12.0	12.0	2.0	2.0	3.0	5.0	8.0	14.0	11.0	1.0	1.0	0.0	0.0	0.0
2578109	12.0	9.0	1.0	11.0	15.0	8.0	1.0	2.0	2.0	8.0	3.0	9.0	12.0	3.0	0.0	0.0	2.0	0.0
2578100	4.0	3.0	0.0	1.0	12.0	9.0	2.0	0.0	6.0	0.0	3.0	11.0	8.0	4.0	0.0	0.0	0.0	0.0
2578096	8.0	6.0	3.0	5.0	16.0	8.0	1.0	3.0	3.0	4.0	3.0	9.0	12.0	4.0	1.0	0.0	1.0	0.0
2578117	4.0	6.0	3.0	5.0	11.0	11.0	0.0	3.0	4.0	0.0	6.0	11.0	11.0	0.0	0.0	0.0	2.0	0.0
2578106	8.0	0.0	3.0	6.0	6.0	13.0	2.0	6.0	2.0	5.0	4.0	15.0	5.0	1.0	1.0	0.0	1.0	0.0
2578101	13.0	6.0	2.0	3.0	6.0	10.0	2.0	3.0	4.0	11.0	3.0	12.0	4.0	2.0	1.0	0.0	0.0	0.0
2578095	5.0	4.0	3.0	3.0	19.0	12.0	2.0	4.0	5.0	4.0	4.0	14.0	15.0	4.0	3.0	0.0	2.0	0.0
2578097	5.0	9.0	0.0	5.0	18.0	6.0	3.0	2.0	4.0	5.0	4.0	9.0	18.0	0.0	0.0	0.0	2.0	0.0
2578110	5.0	0.0	2.0	3.0	17.0	10.0	1.0	7.0	2.0	1.0	3.0	11.0	13.0	4.0	0.0	0.0	1.0	0.0
2578103	6.0	4.0	3.0	6.0	10.0	16.0	9.0	3.0	1.0	6.0	6.0	25.0	10.0	0.0	0.0	0.0	0.0	0.0
2578105	3.0	3.0	2.0	6.0	12.0	8.0	6.0	2.0	7.0	1.0	3.0	14.0	12.0	0.0	2.0	0.0	2.0	0.0
2578112	0.0	4.0	4.0	2.0	14.0	8.0	0.0	4.0	7.0	0.0	6.0	8.0	13.0	1.0	0.0	0.0	1.0	0.0
2578107	4.0	6.0	0.0	8.0	14.0	8.0	0.0	0.0	0.0	1.0	4.0	8.0	14.0	0.0	0.0	0.0	1.0	0.0
2578113	5.0	5.0	1.0	2.0	11.0	10.0	1.0	2.0	8.0	3.0	7.0	11.0	10.0	1.0	2.0	0.0	1.0	0.0
2578118	1.0	6.0	1.0	4.0	9.0	11.0	2.0	2.0	5.0	1.0	4.0	13.0	8.0	1.0	0.0	0.0	0.0	0.0
2578114	1.0	2.0	0.0	3.0	15.0	11.0	0.0	10.0	6.0	0.0	10.0	11.0	13.0	2.0	2.0	0.0	2.0	0.0
2578128	5.0	1.0	3.0	3.0	9.0	5.0	2.0	4.0	8.0	4.0	4.0	7.0	7.0	2.0	1.0	0.0	1.0	0.0
2578108	3.0	7.0	3.0	7.0	12.0	4.0	2.0	5.0	1.0	2.0	1.0	6.0	12.0	0.0	0.0	0.0	3.0	0.0
2578115	4.0	3.0	3.0	5.0	16.0	9.0	1.0	6.0	1.0	1.0	2.0	10.0	15.0	1.0	2.0	0.0	3.0	0.0
2578116	11.0	5.0	5.0	13.0	22.0	10.0	0.0	5.0	4.0	11.0	3.0	10.0	20.0	2.0	2.0	0.0	1.0	0.0
2578111	1.0	4.0	5.0	6.0	21.0	14.0	3.0	6.0	2.0	1.0	7.0	17.0	14.0	7.0	1.0	1.0	3.0	0.0
2578123	6.0	3.0	5.0	3.0	10.0	4.0	3.0	5.0	6.0	4.0	12.0	7.0	8.0	2.0	0.0	0.0	1.0	0.0
2578136	6.0	14.0	2.0	5.0	10.0	9.0	5.0	2.0	1.0	3.0	5.0	14.0	10.0	0.0	3.0	0.0	0.0	1.0
2578119	6.0	4.0	2.0	8.0	16.0	5.0	2.0	3.0	4.0	6.0	4.0	7.0	14.0	2.0	1.0	0.0	4.0	0.0
2578121	3.0	5.0	3.0	7.0	11.0	11.0	1.0	4.0	5.0	2.0	7.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0
2578120	2.0	6.0	4.0	6.0	9.0	8.0	4.0	7.0	8.0	2.0	8.0	12.0	9.0	0.0	2.0	0.0	2.0	0.0
2578125	7.0	8.0	3.0	3.0	14.0	7.0	0.0	3.0	2.0	4.0	3.0	7.0	13.0	1.0	1.0	0.0	2.0	1.0
2578126	5.0	6.0	0.0	2.0	13.0	13.0	3.0	0.0	5.0	2.0	5.0	16.0	12.0	1.0	2.0	0.0	1.0	0.0
2578131	4.0	3.0	4.0	7.0	15.0	10.0	0.0	4.0	3.0	4.0	7.0	10.0	15.0	0.0	2.0	0.0	1.0	0.0
2578122	5.0	7.0	1.0	5.0	14.0	11.0	2.0	3.0	1.0	4.0	3.0	13.0	14.0	0.0	3.0	0.0	4.0	0.0
2578127	3.0	4.0	2.0	2.0	16.0	11.0	1.0	2.0	5.0	1.0	11.0	12.0	12.0	4.0	0.0	0.0	2.0	0.0
2578141	4.0	9.0	4.0	11.0	15.0	9.0	1.0	7.0	3.0	3.0	4.0	10.0	14.0	1.0	2.0	0.0	2.0	0.0
2578134	6.0	8.0	0.0	7.0	14.0	4.0	2.0	2.0	4.0	4.0	2.0	6.0	12.0	2.0	1.0	0.0	1.0	0.0
2578133	9.0	4.0	1.0	15.0	12.0	12.0	2.0	1.0	2.0	8.0	1.0	14.0	9.0	3.0	0.0	0.0	1.0	0.0
2578139	3.0	7.0	0.0	9.0	12.0	11.0	1.0	1.0	5.0	2.0	5.0	12.0	12.0	0.0	1.0	0.0	2.0	0.0
2578145	7.0	3.0	0.0	8.0	12.0	11.0	0.0	0.0	3.0	5.0	4.0	11.0	11.0	1.0	0.0	0.0	3.0	0.0
2578129	4.0	4.0	3.0	6.0	9.0	10.0	1.0	6.0	4.0	4.0	4.0	11.0	8.0	1.0	1.0	0.0	0.0	0.0
2578132	3.0	3.0	2.0	4.0	13.0	17.0	0.0	2.0	7.0	2.0	5.0	17.0	10.0	3.0	1.0	1.0	2.0	0.0
2578124	5.0	6.0	3.0	7.0	14.0	6.0	3.0	5.0	2.0	5.0	3.0	9.0	8.0	6.0	0.0	0.0	1.0	0.0
2578137	2.0	6.0	4.0	5.0	14.0	10.0	0.0	5.0	3.0	2.0	4.0	10.0	13.0	1.0	0.0	0.0	3.0	0.0
2578149	2.0	7.0	5.0	3.0	19.0	15.0	2.0	7.0	5.0	0.0	3.0	17.0	11.0	8.0	2.0	0.0	2.0	0.0
2578130	7.0	6.0	6.0	10.0	10.0	6.0	1.0	7.0	5.0	5.0	11.0	7.0	9.0	1.0	0.0	0.0	3.0	0.0
2578138	7.0	6.0	2.0	8.0	14.0	16.0	6.0	4.0	2.0	5.0	3.0	22.0	14.0	0.0	0.0	1.0	1.0	0.0
2578140	4.0	11.0	5.0	6.0	21.0	7.0	2.0	6.0	2.0	3.0	8.0	9.0	15.0	6.0	2.0	0.0	3.0	0.0
2578146	5.0	9.0	0.0	14.0	14.0	10.0	1.0	1.0	3.0	3.0	1.0	11.0	12.0	2.0	1.0	0.0	4.0	0.0
2578152	2.0	3.0	3.0	9.0	18.0	8.0	1.0	7.0	3.0	2.0	2.0	9.0	17.0	1.0	4.0	0.0	2.0	0.0
2578143	4.0	2.0	3.0	0.0	11.0	10.0	0.0	9.0	1.0	4.0	6.0	10.0	10.0	1.0	3.0	0.0	1.0	0.0
2578135	9.0	3.0	3.0	8.0	16.0	12.0	2.0	4.0	1.0	3.0	5.0	14.0	16.0	0.0	0.0	0.0	2.0	0.0
2578161	5.0	4.0	4.0	5.0	11.0	11.0	1.0	5.0	6.0	2.0	6.0	12.0	9.0	2.0	1.0	0.0	0.0	0.0
2578144	5.0	11.0	2.0	11.0	12.0	8.0	5.0	3.0	2.0	3.0	1.0	13.0	10.0	2.0	4.0	0.0	4.0	0.0
2578147	4.0	5.0	1.0	7.0	18.0	11.0	4.0	3.0	2.0	2.0	1.0	15.0	17.0	1.0	1.0	0.0	3.0	0.0
2578148	2.0	3.0	2.0	7.0	13.0	10.0	5.0	5.0	10.0	1.0	8.0	15.0	11.0	2.0	3.0	0.0	1.0	0.0
2578151	3.0	5.0	0.0	11.0	16.0	6.0	2.0	1.0	5.0	1.0	0.0	8.0	15.0	1.0	0.0	0.0	3.0	0.0
2578158	3.0	7.0	4.0	4.0	19.0	17.0	0.0	4.0	3.0	3.0	5.0	17.0	16.0	3.0	3.0	0.0	1.0	0.0
2578154	4.0	5.0	1.0	3.0	13.0	14.0	0.0	1.0	5.0	3.0	4.0	14.0	12.0	1.0	0.0	0.0	2.0	0.0
2578153	8.0	8.0	2.0	7.0	17.0	8.0	3.0	3.0	2.0	6.0	7.0	11.0	14.0	3.0	2.0	0.0	3.0	0.0
2578159	6.0	3.0	0.0	3.0	17.0	14.0	1.0	3.0	7.0	1.0	6.0	15.0	16.0	1.0	2.0	0.0	2.0	0.0
2578164	5.0	1.0	4.0	2.0	16.0	21.0	2.0	6.0	2.0	2.0	3.0	23.0	15.0	1.0	4.0	0.0	3.0	0.0
2578156	4.0	3.0	1.0	10.0	22.0	12.0	1.0	1.0	3.0	2.0	2.0	13.0	19.0	3.0	0.0	0.0	0.0	0.0
2578142	15.0	11.0	0.0	9.0	12.0	8.0	1.0	0.0	2.0	11.0	1.0	9.0	11.0	1.0	1.0	0.0	1.0	1.0
2578155	5.0	7.0	0.0	7.0	14.0	7.0	3.0	2.0	3.0	4.0	3.0	10.0	11.0	3.0	0.0	0.0	2.0	0.0
2578163	7.0	8.0	4.0	4.0	17.0	10.0	0.0	6.0	5.0	5.0	5.0	10.0	14.0	3.0	1.0	0.0	1.0	0.0
2578150	3.0	2.0	4.0	5.0	11.0	13.0	2.0	5.0	3.0	2.0	3.0	15.0	8.0	3.0	3.0	0.0	2.0	0.0
2578157	9.0	8.0	0.0	11.0	12.0	10.0	1.0	2.0	5.0	5.0	3.0	11.0	8.0	4.0	0.0	0.0	2.0	0.0
2578160	3.0	7.0	1.0	4.0	7.0	17.0	3.0	3.0	5.0	2.0	4.0	20.0	5.0	2.0	3.0	0.0	2.0	0.0
2578170	4.0	5.0	2.0	5.0	6.0	10.0	1.0	2.0	1.0	2.0	1.0	11.0	6.0	0.0	1.0	0.0	0.0	0.0
2578165	4.0	5.0	2.0	6.0	15.0	9.0	6.0	2.0	6.0	3.0	3.0	15.0	14.0	1.0	0.0	0.0	3.0	0.0
2578166	5.0	3.0	3.0	9.0	8.0	7.0	0.0	6.0	1.0	4.0	8.0	7.0	7.0	1.0	3.0	0.0	1.0	0.0
2578178	7.0	3.0	1.0	3.0	15.0	14.0	4.0	1.0	4.0	4.0	2.0	18.0	14.0	1.0	0.0	0.0	1.0	0.0
2578162	3.0	2.0	3.0	9.0	17.0	7.0	2.0	3.0	6.0	2.0	7.0	9.0	17.0	0.0	1.0	0.0	2.0	0.0
2578174	13.0	6.0	2.0	9.0	11.0	9.0	2.0	4.0	1.0	11.0	2.0	11.0	9.0	2.0	2.0	0.0	3.0	0.0
2578186	2.0	3.0	2.0	5.0	17.0	10.0	1.0	2.0	3.0	1.0	0.0	11.0	16.0	1.0	2.0	0.0	5.0	0.0
2578167	9.0	8.0	1.0	9.0	9.0	11.0	2.0	1.0	0.0	5.0	1.0	13.0	9.0	0.0	0.0	0.0	1.0	0.0
2578168	5.0	3.0	2.0	12.0	10.0	10.0	1.0	4.0	4.0	4.0	2.0	11.0	9.0	1.0	2.0	1.0	1.0	0.0
2578171	7.0	7.0	5.0	8.0	14.0	9.0	3.0	6.0	4.0	6.0	4.0	12.0	9.0	5.0	1.0	0.0	2.0	0.0
2578179	3.0	6.0	3.0	5.0	10.0	12.0	1.0	5.0	4.0	2.0	4.0	13.0	9.0	1.0	1.0	0.0	3.0	0.0
2578172	4.0	5.0	3.0	3.0	12.0	11.0	1.0	4.0	8.0	4.0	8.0	12.0	11.0	1.0	2.0	0.0	2.0	0.0
2578169	8.0	0.0	4.0	9.0	15.0	11.0	1.0	7.0	7.0	6.0	6.0	12.0	13.0	2.0	3.0	0.0	3.0	0.0
2578173	6.0	4.0	4.0	6.0	18.0	13.0	2.0	7.0	4.0	4.0	6.0	15.0	16.0	2.0	1.0	0.0	3.0	0.0
2578175	2.0	4.0	1.0	4.0	7.0	8.0	5.0	1.0	1.0	1.0	5.0	13.0	6.0	1.0	1.0	0.0	1.0	0.0
2578177	5.0	4.0	0.0	5.0	10.0	11.0	0.0	2.0	5.0	1.0	3.0	11.0	9.0	1.0	1.0	0.0	0.0	0.0
2578189	1.0	2.0	2.0	3.0	11.0	16.0	2.0	2.0	5.0	0.0	8.0	18.0	10.0	1.0	3.0	0.0	1.0	0.0
2578200	7.0	3.0	6.0	5.0	9.0	15.0	2.0	7.0	3.0	4.0	5.0	17.0	8.0	1.0	1.0	0.0	0.0	0.0
2578187	5.0	2.0	5.0	5.0	7.0	7.0	2.0	9.0	5.0	2.0	8.0	9.0	5.0	2.0	0.0	0.0	0.0	0.0
2578182	7.0	6.0	1.0	2.0	14.0	13.0	3.0	2.0	2.0	4.0	6.0	16.0	14.0	0.0	0.0	0.0	1.0	0.0
2578192	1.0	3.0	3.0	8.0	9.0	4.0	0.0	3.0	5.0	0.0	4.0	4.0	8.0	1.0	0.0	0.0	0.0	0.0
2578176	10.0	4.0	0.0	10.0	8.0	12.0	2.0	0.0	1.0	9.0	2.0	14.0	7.0	1.0	1.0	0.0	2.0	0.0
2578193	9.0	5.0	2.0	4.0	16.0	13.0	1.0	3.0	2.0	6.0	2.0	14.0	15.0	1.0	0.0	0.0	3.0	0.0
2578180	2.0	7.0	2.0	1.0	12.0	13.0	0.0	5.0	4.0	1.0	4.0	13.0	11.0	1.0	1.0	0.0	2.0	1.0
2578185	3.0	4.0	2.0	7.0	12.0	6.0	1.0	4.0	4.0	2.0	5.0	7.0	9.0	3.0	0.0	0.0	0.0	0.0
2578183	7.0	3.0	2.0	10.0	13.0	9.0	0.0	3.0	3.0	6.0	7.0	9.0	13.0	0.0	1.0	0.0	1.0	0.0
2578181	8.0	9.0	6.0	7.0	14.0	11.0	1.0	7.0	3.0	7.0	3.0	12.0	12.0	2.0	3.0	0.0	1.0	0.0
2578190	6.0	11.0	3.0	10.0	15.0	13.0	1.0	6.0	1.0	4.0	9.0	14.0	14.0	1.0	3.0	0.0	5.0	0.0
2578188	0.0	6.0	1.0	4.0	13.0	6.0	3.0	2.0	4.0	0.0	3.0	9.0	13.0	0.0	1.0	0.0	2.0	0.0
2578191	1.0	5.0	2.0	4.0	11.0	8.0	3.0	2.0	4.0	0.0	6.0	11.0	11.0	0.0	3.0	0.0	2.0	0.0
2578201	4.0	4.0	4.0	9.0	19.0	9.0	1.0	6.0	2.0	3.0	2.0	10.0	15.0	4.0	3.0	0.0	1.0	0.0
2578195	5.0	4.0	5.0	7.0	10.0	10.0	0.0	9.0	3.0	5.0	2.0	10.0	8.0	2.0	5.0	0.0	1.0	0.0
2578184	8.0	9.0	0.0	4.0	12.0	11.0	3.0	0.0	2.0	5.0	5.0	14.0	7.0	5.0	0.0	0.0	1.0	0.0
2578202	4.0	13.0	3.0	11.0	13.0	9.0	2.0	4.0	0.0	4.0	5.0	11.0	12.0	1.0	1.0	0.0	1.0	0.0
2578194	7.0	5.0	4.0	2.0	8.0	14.0	1.0	5.0	6.0	6.0	5.0	15.0	7.0	1.0	4.0	0.0	1.0	0.0
2578203	6.0	2.0	2.0	4.0	25.0	13.0	1.0	5.0	4.0	4.0	5.0	14.0	22.0	3.0	2.0	1.0	2.0	0.0
2578206	8.0	5.0	0.0	9.0	12.0	15.0	3.0	0.0	1.0	8.0	3.0	18.0	12.0	0.0	1.0	0.0	2.0	0.0
2578196	4.0	8.0	7.0	3.0	14.0	11.0	2.0	9.0	3.0	1.0	5.0	13.0	12.0	2.0	1.0	0.0	3.0	0.0
2578209	5.0	5.0	1.0	5.0	14.0	8.0	4.0	3.0	5.0	3.0	5.0	12.0	13.0	1.0	0.0	0.0	1.0	0.0
2578197	14.0	2.0	3.0	8.0	13.0	7.0	1.0	4.0	3.0	9.0	3.0	8.0	11.0	2.0	1.0	0.0	1.0	0.0
2578207	9.0	3.0	3.0	6.0	12.0	4.0	3.0	5.0	5.0	5.0	5.0	7.0	10.0	2.0	0.0	0.0	0.0	0.0
2578213	2.0	5.0	1.0	4.0	10.0	9.0	2.0	8.0	6.0	3.0	4.0	11.0	8.0	2.0	0.0	0.0	1.0	0.0
2578199	9.0	2.0	5.0	12.0	11.0	12.0	0.0	6.0	7.0	7.0	9.0	12.0	10.0	1.0	2.0	0.0	0.0	0.0
2578204	2.0	4.0	1.0	5.0	9.0	15.0	2.0	2.0	1.0	1.0	5.0	17.0	6.0	3.0	2.0	0.0	0.0	0.0
2578205	3.0	2.0	2.0	10.0	12.0	13.0	3.0	2.0	6.0	2.0	4.0	16.0	10.0	2.0	2.0	0.0	1.0	0.0
2578198	4.0	3.0	1.0	7.0	14.0	13.0	2.0	1.0	4.0	3.0	8.0	15.0	12.0	2.0	2.0	0.0	2.0	0.0
2578214	1.0	4.0	1.0	3.0	11.0	14.0	1.0	3.0	5.0	0.0	8.0	15.0	9.0	2.0	2.0	0.0	2.0	0.0
2578216	7.0	5.0	2.0	7.0	9.0	10.0	2.0	5.0	3.0	4.0	4.0	12.0	8.0	1.0	2.0	0.0	0.0	0.0
2578208	5.0	10.0	2.0	11.0	8.0	10.0	1.0	3.0	2.0	2.0	2.0	11.0	7.0	1.0	0.0	0.0	0.0	0.0
2578212	6.0	2.0	2.0	1.0	17.0	14.0	1.0	2.0	3.0	5.0	9.0	15.0	15.0	2.0	5.0	0.0	4.0	0.0
2578215	5.0	4.0	6.0	7.0	13.0	13.0	3.0	9.0	1.0	4.0	6.0	16.0	10.0	3.0	2.0	0.0	1.0	0.0
2578210	4.0	4.0	1.0	8.0	7.0	10.0	3.0	2.0	5.0	2.0	8.0	13.0	6.0	1.0	0.0	0.0	1.0	0.0
2578211	1.0	9.0	8.0	1.0	10.0	10.0	1.0	10.0	5.0	1.0	7.0	11.0	9.0	1.0	1.0	0.0	1.0	0.0
2578217	6.0	5.0	3.0	6.0	19.0	14.0	1.0	4.0	6.0	2.0	3.0	15.0	16.0	3.0	0.0	0.0	2.0	0.0
2578218	8.0	6.0	1.0	2.0	14.0	11.0	3.0	1.0	1.0	5.0	7.0	14.0	11.0	3.0	3.0	0.0	3.0	0.0
2578226	2.0	1.0	5.0	3.0	17.0	8.0	0.0	8.0	7.0	1.0	10.0	8.0	14.0	3.0	1.0	0.0	1.0	0.0
2578241	7.0	4.0	0.0	14.0	16.0	5.0	3.0	3.0	5.0	5.0	0.0	8.0	11.0	5.0	2.0	0.0	2.0	0.0
2578238	2.0	9.0	3.0	9.0	15.0	11.0	1.0	4.0	4.0	2.0	3.0	12.0	15.0	0.0	0.0	0.0	3.0	0.0
2578232	4.0	6.0	1.0	14.0	10.0	10.0	3.0	2.0	3.0	3.0	3.0	13.0	10.0	0.0	0.0	0.0	1.0	0.0
2578244	8.0	4.0	0.0	3.0	8.0	12.0	4.0	0.0	8.0	5.0	7.0	16.0	8.0	0.0	2.0	0.0	1.0	0.0
2578271	5.0	3.0	4.0	11.0	16.0	11.0	5.0	7.0	1.0	4.0	3.0	16.0	15.0	1.0	2.0	1.0	3.0	0.0
2578249	6.0	4.0	4.0	5.0	12.0	9.0	2.0	8.0	7.0	5.0	4.0	11.0	9.0	3.0	0.0	0.0	0.0	0.0
2578235	2.0	3.0	2.0	0.0	13.0	14.0	1.0	5.0	9.0	0.0	5.0	15.0	13.0	0.0	2.0	0.0	3.0	0.0
2578279	5.0	7.0	2.0	10.0	15.0	8.0	3.0	3.0	3.0	4.0	5.0	11.0	13.0	2.0	0.0	0.0	2.0	0.0
2578263	8.0	8.0	5.0	10.0	9.0	7.0	0.0	6.0	1.0	8.0	7.0	7.0	9.0	0.0	0.0	0.0	2.0	0.0
2578258	3.0	6.0	2.0	5.0	13.0	12.0	0.0	8.0	8.0	3.0	3.0	12.0	12.0	1.0	2.0	0.0	0.0	0.0
2578231	8.0	2.0	2.0	9.0	9.0	8.0	1.0	2.0	10.0	4.0	4.0	9.0	8.0	1.0	0.0	0.0	0.0	0.0
2578242	5.0	4.0	7.0	7.0	12.0	11.0	4.0	7.0	5.0	4.0	7.0	15.0	9.0	3.0	2.0	0.0	4.0	0.0
2578273	4.0	3.0	1.0	5.0	18.0	8.0	3.0	3.0	4.0	2.0	4.0	11.0	17.0	1.0	1.0	0.0	1.0	0.0
2578234	5.0	6.0	0.0	10.0	7.0	11.0	0.0	4.0	4.0	4.0	7.0	11.0	4.0	3.0	1.0	0.0	0.0	0.0
2578253	4.0	7.0	2.0	9.0	15.0	8.0	1.0	3.0	7.0	3.0	7.0	9.0	13.0	2.0	0.0	0.0	1.0	0.0
2578278	6.0	5.0	4.0	6.0	13.0	7.0	0.0	10.0	3.0	3.0	11.0	7.0	9.0	4.0	2.0	0.0	0.0	0.0
2578280	11.0	5.0	2.0	4.0	11.0	16.0	2.0	2.0	3.0	7.0	6.0	18.0	10.0	1.0	1.0	0.0	2.0	0.0
2578237	6.0	13.0	0.0	6.0	21.0	6.0	1.0	2.0	2.0	2.0	2.0	7.0	19.0	2.0	1.0	0.0	3.0	0.0
2578245	5.0	3.0	1.0	3.0	9.0	4.0	1.0	2.0	6.0	3.0	5.0	5.0	8.0	1.0	1.0	0.0	0.0	0.0
2578246	6.0	5.0	5.0	5.0	16.0	7.0	5.0	7.0	2.0	3.0	1.0	12.0	13.0	3.0	2.0	0.0	3.0	0.0
2578248	4.0	6.0	1.0	8.0	8.0	14.0	3.0	4.0	2.0	3.0	6.0	17.0	7.0	1.0	0.0	0.0	0.0	0.0
2578265	4.0	2.0	3.0	4.0	13.0	10.0	0.0	3.0	3.0	4.0	8.0	10.0	12.0	1.0	2.0	0.0	0.0	0.0
2578257	5.0	4.0	1.0	8.0	12.0	14.0	1.0	3.0	3.0	2.0	4.0	15.0	10.0	2.0	2.0	0.0	3.0	1.0
2578281	4.0	6.0	4.0	2.0	13.0	10.0	0.0	5.0	4.0	3.0	8.0	10.0	12.0	1.0	2.0	0.0	2.0	0.0
2578243	9.0	3.0	2.0	4.0	12.0	13.0	1.0	3.0	3.0	6.0	7.0	14.0	12.0	0.0	2.0	0.0	3.0	0.0
2578256	2.0	5.0	4.0	7.0	9.0	9.0	2.0	4.0	6.0	1.0	3.0	11.0	8.0	1.0	1.0	0.0	0.0	0.0
2578283	7.0	6.0	2.0	6.0	10.0	16.0	1.0	4.0	6.0	5.0	5.0	17.0	10.0	0.0	3.0	0.0	1.0	0.0
2578262	5.0	7.0	4.0	7.0	21.0	11.0	3.0	6.0	6.0	3.0	8.0	14.0	21.0	0.0	3.0	0.0	9.0	0.0
2578268	2.0	3.0	2.0	1.0	11.0	12.0	0.0	3.0	6.0	2.0	6.0	12.0	10.0	1.0	1.0	0.0	0.0	0.0
2578285	6.0	5.0	3.0	8.0	9.0	12.0	3.0	5.0	1.0	2.0	2.0	15.0	9.0	0.0	2.0	0.0	1.0	0.0
2578250	5.0	4.0	4.0	5.0	10.0	4.0	1.0	5.0	5.0	4.0	3.0	5.0	8.0	2.0	2.0	0.0	1.0	0.0
